novelty,uncertainty,task_relevance,temporal_importance,resource_cost,raw_voi_score,voi_score,decision,timestamp,metadata,observation_id,class_id,class_name
0.02921362966299057,9.207329298988043e-08,0.10000000894069672,0.6187812685966492,0.504915177822113,0.11702883256892418,0.11702883256892418,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w010,0,Healthy
0.04130968078970909,5.030167948838482e-11,0.10000000149011612,0.5791743993759155,0.504915177822113,0.11273626685394025,0.11273626685394025,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w011,0,Healthy
0.05118006095290184,1.7371766525275945e-10,0.10000000149011612,0.6233274340629578,0.504915177822113,0.12452798784647731,0.12452798784647731,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w012,0,Healthy
0.022952936589717865,1.5072718628772463e-09,0.10000000149011612,0.591327428817749,0.504915177822113,0.10965984955515809,0.10965984955515809,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w013,0,Healthy
0.013009403832256794,8.32642490422586e-06,0.1000005379319191,0.5858347415924072,0.504915177822113,0.10557885628336408,0.10557885628336408,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w014,0,Healthy
0.07019148021936417,1.7956286457732062e-10,0.10000000149011612,0.6525022983551025,0.504915177822113,0.13606638648513722,0.13606638648513722,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w015,0,Healthy
0.02483515813946724,3.9834153753304236e-09,0.10000000149011612,0.6376700401306152,0.504915177822113,0.11949303840646333,0.11949303840646333,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w016,0,Healthy
0.0318196564912796,1.507545377421593e-08,0.10000000149011612,0.5937241315841675,0.504915177822113,0.11279920675731939,0.11279920675731939,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w017,0,Healthy
0.046512823551893234,5.030167948838482e-11,0.10000000149011612,0.5763373970985413,0.504915177822113,0.11372980922712064,0.11372980922712064,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w018,0,Healthy
0.03736472874879837,1.0889646129275121e-10,0.10000000149011612,0.5799866318702698,0.504915177822113,0.11171522774346762,0.11171522774346762,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w019,0,Healthy
0.01586025208234787,1.3650301866618975e-07,0.10000000894069672,0.5630495548248291,0.504915177822113,0.10187647876185366,0.10187647876185366,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w020,0,Healthy
0.08152477443218231,5.030167948838482e-11,0.10000000149011612,0.6232568025588989,0.504915177822113,0.1336172755832789,0.1336172755832789,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w021,0,Healthy
0.04341120272874832,5.030167948838482e-11,0.10000000149011612,0.6679419875144958,0.504915177822113,0.1311202410633681,0.1311202410633681,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w022,0,Healthy
0.027346916496753693,4.257595719536766e-06,0.1000002771615982,0.6132391691207886,0.504915177822113,0.11536070087731787,0.11536070087731787,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w023,0,Healthy
0.06390634179115295,2.581652114308497e-10,0.10000000149011612,0.6263339519500732,0.504915177822113,0.12894717567959812,0.12894717567959812,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w024,0,Healthy
0.03779623657464981,3.9554173270062165e-09,0.10000000149011612,0.618870735168457,0.504915177822113,0.11962150094318655,0.11962150094318655,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w025,0,Healthy
0.014500741846859455,0.043690212070941925,0.10630934685468674,0.5866187810897827,0.504915177822113,0.11057524299249052,0.11057524299249052,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w026,0,Healthy
0.03623856604099274,4.134437237013344e-10,0.10000000149011612,0.6394028067588806,0.504915177822113,0.12326061392407547,0.12326061392407547,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w027,0,Healthy
0.07704778015613556,5.030167948838482e-11,0.10000000149011612,0.6728248596191406,0.504915177822113,0.14218778871251322,0.14218778871251322,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w028,0,Healthy
0.005230211187154055,4.6764075705141295e-06,0.1000002771615982,0.5889377593994141,0.504915177822113,0.10386542828075562,0.10386542828075562,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w029,0,Healthy
0.025247925892472267,7.80546294265605e-10,0.10000000149011612,0.5525422096252441,0.504915177822113,0.10259130247114714,0.10259130247114714,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w030,0,Healthy
0.028681930154561996,3.338199716651502e-09,0.10000000149011612,0.5853191614151001,0.504915177822113,0.11017689423562796,0.11017689423562796,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w031,0,Healthy
0.01966707594692707,2.1584409815034178e-09,0.10000000149011612,0.5640830993652344,0.504915177822113,0.10322522550437638,0.10322522550437638,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w032,0,Healthy
0.02945874258875847,2.4279814270222744e-10,0.10000000149011612,0.589286208152771,0.504915177822113,0.11120334715865099,0.11120334715865099,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w033,0,Healthy
0.08312900364398956,5.030167948838482e-11,0.10000000149011612,0.6246576309204102,0.504915177822113,0.13437871001912333,0.13437871001912333,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w034,0,Healthy
0.0250648595392704,3.888852461386705e-06,0.10000024735927582,0.5931237936019897,0.504915177822113,0.11065297981833738,0.11065297981833738,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w035,0,Healthy
0.02431204728782177,2.0824261426355406e-08,0.10000000149011612,0.5692697167396545,0.504915177822113,0.10565604131481984,0.10565604131481984,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w036,0,Healthy
0.08191625028848648,5.030167948838482e-11,0.10000000149011612,0.5856158137321472,0.504915177822113,0.12620652057481982,0.12620652057481982,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w037,0,Healthy
0.05414099991321564,5.030167948838482e-11,0.10000000149011612,0.6047635674476624,0.504915177822113,0.12170349620534157,0.12170349620534157,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w038,0,Healthy
0.04649306833744049,1.443073993634414e-10,0.10000000149011612,0.5811166763305664,0.504915177822113,0.11467973851389013,0.11467973851389013,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w039,0,Healthy
0.05933244898915291,5.546736334127722e-11,0.10000000149011612,0.6171096563339233,0.504915177822113,0.12573014870563323,0.12573014870563323,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w040,0,Healthy
0.039560381323099136,4.640395567800937e-10,0.10000000149011612,0.6294322609901428,0.504915177822113,0.12226304935748963,0.12226304935748963,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w041,0,Healthy
0.0067158043384552,1.7731836123857647e-06,0.10000009834766388,0.5724151134490967,0.504915177822113,0.10100636929000759,0.10100636929000759,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w042,0,Healthy
0.05321000516414642,1.036716379410052e-09,0.10000000149011612,0.5768105983734131,0.504915177822113,0.11583360401509171,0.11583360401509171,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w043,0,Healthy
0.06693881005048752,5.030167948838482e-11,0.10000000149011612,0.6153604388237,0.504915177822113,0.12766221352173066,0.12766221352173066,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w044,0,Healthy
0.023728251457214355,1.899507964253644e-07,0.10000001639127731,0.5913509726524353,0.504915177822113,0.10989716741992694,0.10989716741992694,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w045,0,Healthy
0.048073455691337585,5.030167948838482e-11,0.10000000149011612,0.6398949027061462,0.504915177822113,0.12690949999047493,0.12690949999047493,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w046,0,Healthy
0.05860960856080055,5.030167948838482e-11,0.10000000149011612,0.6432074308395386,0.504915177822113,0.1307328514779923,0.1307328514779923,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w047,0,Healthy
0.021564137190580368,9.783664989271301e-10,0.10000000149011612,0.590298593044281,0.504915177822113,0.10903744255427797,0.10903744255427797,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w048,0,Healthy
0.061589404940605164,5.030167948838482e-11,0.10000000149011612,0.5559865832328796,0.504915177822113,0.11418262087060191,0.11418262087060191,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w049,0,Healthy
0.062836192548275,5.030167948838482e-11,0.10000000149011612,0.6231085062026978,0.504915177822113,0.12798104174686648,0.12798104174686648,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w050,0,Healthy
0.045974042266607285,5.030167948838482e-11,0.10000000149011612,0.602279782295227,0.504915177822113,0.118756651880872,0.118756651880872,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w051,0,Healthy
0.01441184151917696,1.418290503352182e-05,0.10000094771385193,0.6123162508010864,0.504915177822113,0.11129632567885892,0.11129632567885892,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w052,0,Healthy
0.07903663069009781,5.030167948838482e-11,0.10000000149011612,0.6139690279960632,0.504915177822113,0.13101327754808642,0.13101327754808642,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w053,0,Healthy
0.05916241556406021,5.030167948838482e-11,0.10000000149011612,0.5655569434165955,0.504915177822113,0.11536859609438158,0.11536859609438158,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w054,0,Healthy
0.029526634141802788,9.01329201496992e-07,0.1000000610947609,0.5593674182891846,0.504915177822113,0.10524002256779283,0.10524002256779283,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w055,0,Healthy
0.06757877767086029,5.030167948838482e-11,0.10000000149011612,0.6099525094032288,0.504915177822113,0.12677261792374825,0.12677261792374825,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w056,0,Healthy
0.030328180640935898,1.2986451736196614e-07,0.10000000894069672,0.6348801255226135,0.504915177822113,0.12058297113706187,0.12058297113706187,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w057,0,Healthy
0.038846455514431,3.268397463784822e-08,0.10000000149011612,0.6194145679473877,0.504915177822113,0.12004533461733491,0.12004533461733491,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w058,0,Healthy
0.07333394885063171,5.030167948838482e-11,0.10000000149011612,0.6064398884773254,0.504915177822113,0.12779664509249902,0.12779664509249902,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w059,0,Healthy
0.03987003490328789,4.8287991383233475e-09,0.10000000149011612,0.6121679544448853,0.504915177822113,0.11890308434073271,0.11890308434073271,DISCARD,,"{'weights': {'novelty': 0.3, 'uncertainty': 0.05, 'task_relevance': 0.35, 'temporal_importance': 0.2, 'resource_cost': 0.1}, 'thresholds': {'discard_max': 0.25, 'buffer_max': 0.5, 'summary_max': 0.7}}",paderborn_K001_N15_M07_F10_m07_vibration_1_w060,0,Healthy
